date;CRC_ID;observed;predicted_circuit
21/01/2019;7802;20,54;20,96294207
28/01/2019;7802;20,68;20,69254048
04/02/2019;7802;21,24;20,91948329
11/02/2019;7802;20,36;21,30140553
18/02/2019;7802;20,86;20,93504817
25/02/2019;7802;19,98;22,02403416
04/03/2019;7802;20,62;20,22322807
11/03/2019;7802;21,58;21,2943385
18/03/2019;7802;23,12;21,65340298
25/03/2019;7802;20,52;22,56803548
01/04/2019;7802;20,98;21,0745877
08/04/2019;7802;20,76;21,45307968
15/04/2019;7802;19,26;19,71394754
22/04/2019;7802;22,78;20,72695025
29/04/2019;7802;23,02;22,54746572
06/05/2019;7802;24,54;22,55595533
13/05/2019;7802;24,12;23,57195716
20/05/2019;7802;21,62;23,04457702
27/05/2019;7802;22,52;21,74623091
03/06/2019;7802;22,38;22,16965561
10/06/2019;7802;21,28;20,52554903
17/06/2019;7802;21,56;21,55736054
24/06/2019;7802;21,08;21,92847917
01/07/2019;7802;22,54;21,14810352
08/07/2019;7802;21,46;22,11464328
15/07/2019;7802;21,04;21,3624311
22/07/2019;7802;21,54;21,20475973
29/07/2019;7802;21,8;21,39428974
05/08/2019;7802;20,5;21,30899051
12/08/2019;7802;19,28;19,98783934
19/08/2019;7802;18,64;20,20198588
26/08/2019;7802;18,94;19,6069626
02/09/2019;7802;20,38;20,15595527
09/09/2019;7802;20,62;21,10165815
16/09/2019;7802;21,7;21,17796041
23/09/2019;7802;21,38;21,63022731
30/09/2019;7802;21,14;20,5498533
07/10/2019;7802;20,94;21,6350215
14/10/2019;7802;20,64;21,41575559
21/10/2019;7802;24,7;20,94769271
28/10/2019;7802;16,8;22,8959301
04/11/2019;7802;21,92;18,85305406
11/11/2019;7802;18,7;20,02226408
18/11/2019;7802;21,66;20,54892056
25/11/2019;7802;22,08;20,23595126
02/12/2019;7802;21,5;20,19467943
09/12/2019;7802;16,94;21,22980499
16/12/2019;7802;22,68;21,40917147
23/12/2019;7802;22,74;20,83339426
30/12/2019;7802;19,88;20,82313593
06/01/2020;7802;19,3;21,43076395
13/01/2020;7802;21,54;21,39456577
20/01/2020;7802;21,5;21,38568347
27/01/2020;7802;21,34;21,412247
03/02/2020;7802;23,24;21,50397695
10/02/2020;7802;19,96;21,36551871
17/02/2020;7802;20,3;21,44605897
24/02/2020;7802;19,8;21,30660119
02/03/2020;7802;19,44;21,40881289
09/03/2020;7802;22,04;21,56181051
16/03/2020;7802;25,06;21,80702656
23/03/2020;7802;23,14;21,39333151
30/03/2020;7802;22,66;21,46658749
06/04/2020;7802;22,64;19,97086338
13/04/2020;7802;27,12;21,42537646
20/04/2020;7802;25,02;21,13897105
27/04/2020;7802;22,64;21,17717258
04/05/2020;7802;25,82;22,03321315
11/05/2020;7802;25,08;21,9663749
18/05/2020;7802;24,74;21,56851471
25/05/2020;7802;23,8;21,71174587
01/06/2020;7802;22,16;21,68946619
08/06/2020;7802;19,12;20,28613438
15/06/2020;7802;18,98;21,6752028
22/06/2020;7802;20,22;21,48257878
29/06/2020;7802;20,3;21,7149301
06/07/2020;7802;19,34;21,54305388
13/07/2020;7802;18,58;21,47621314
20/07/2020;7802;17,7;21,55578551
27/07/2020;7802;18,78;21,59716314
03/08/2020;7802;18,26;21,39027505
10/08/2020;7802;16,9;20,58198203
17/08/2020;7802;17,22;21,09426593
24/08/2020;7802;17,28;21,14200934
31/08/2020;7802;17,82;21,37117769
07/09/2020;7802;17,54;21,40937242
14/09/2020;7802;19,3;21,58124868
21/09/2020;7802;20,32;21,53032238
28/09/2020;7802;19,7;21,60836236
05/10/2020;7802;19,94;20,72992753
12/10/2020;7802;19,96;21,41255531
19/10/2020;7802;20,64;22,05868275
26/10/2020;7802;20,24;20,18730321
10/04/2017;7803;29,82;30,75380779
17/04/2017;7803;32;34,33893176
24/04/2017;7803;33,9;32,54636977
01/05/2017;7803;32,72;32,54636977
08/05/2017;7803;35,72;34,33893176
15/05/2017;7803;36,34;34,33893176
22/05/2017;7803;36,06;34,33893176
29/05/2017;7803;36,58;34,33893176
05/06/2017;7803;35,94;32,54636977
12/06/2017;7803;22,82;30,75380779
19/06/2017;7803;38,38;34,33893176
26/06/2017;7803;36,02;34,33893176
03/07/2017;7803;35,8;34,33893176
10/07/2017;7803;34,3;34,33893176
17/07/2017;7803;33,56;34,33893176
24/07/2017;7803;32,12;34,33893176
31/07/2017;7803;28,56;34,33893176
07/08/2017;7803;25,32;34,33893176
14/08/2017;7803;22,96;32,54636977
21/08/2017;7803;25,96;34,33893176
28/08/2017;7803;28,9;34,33893176
04/09/2017;7803;35,16;34,33893176
11/09/2017;7803;34,5;34,33893176
18/09/2017;7803;35,08;34,33893176
25/09/2017;7803;35,98;34,33893176
02/10/2017;7803;34,34;32,54636977
09/10/2017;7803;36,12;34,33893176
16/10/2017;7803;36,56;34,33893176
23/10/2017;7803;34,68;34,33893176
30/10/2017;7803;33,8;32,54636977
06/11/2017;7803;32,94;34,33893176
13/11/2017;7803;33,94;34,33893176
20/11/2017;7803;33,92;34,33893176
27/11/2017;7803;32,6;32,54636977
04/12/2017;7803;32,84;32,54636977
11/12/2017;7803;35,16;34,33893176
18/12/2017;7803;33,94;34,33893176
25/12/2017;7803;30,98;32,54636977
01/01/2018;7803;39,32;32,54636977
08/01/2018;7803;38,18;34,33893176
15/01/2018;7803;36,96;34,33893176
22/01/2018;7803;36,06;34,33893176
29/01/2018;7803;35,24;34,33893176
05/02/2018;7803;34,14;34,33893176
12/02/2018;7803;32,36;34,33893176
19/02/2018;7803;36,24;34,33893176
26/02/2018;7803;35,24;34,33893176
05/03/2018;7803;41,76;34,33893176
12/03/2018;7803;35,64;34,33893176
19/03/2018;7803;35,66;34,33893176
26/03/2018;7803;32,88;30,75380779
02/04/2018;7803;34,62;34,33893176
09/04/2018;7803;35,26;34,20077428
16/04/2018;7803;36,68;33,99288525
23/04/2018;7803;37,82;32,74664027
30/04/2018;7803;35,02;32,57205848
07/05/2018;7803;33,98;34,54326173
14/05/2018;7803;34,62;34,63499115
21/05/2018;7803;24,72;34,59356496
28/05/2018;7803;41,52;32,87793732
04/06/2018;7803;47,14;33,04845963
11/06/2018;7803;33,6;31,37255761
18/06/2018;7803;27,34;34,93681051
25/06/2018;7803;37,76;34,58764693
02/07/2018;7803;44,92;34,55509778
09/07/2018;7803;30,28;34,33317178
16/07/2018;7803;31,82;34,22368829
23/07/2018;7803;24,78;34,01063933
30/07/2018;7803;38,2;33,48393495
06/08/2018;7803;25,14;33,00457478
13/08/2018;7803;26,82;31,12805996
20/08/2018;7803;31,78;33,09926321
27/08/2018;7803;20,64;33,53423817
03/09/2018;7803;33,2;34,46040936
10/09/2018;7803;41,8;34,36276192
17/09/2018;7803;27,44;34,4485733
24/09/2018;7803;36,08;34,5817289
01/10/2018;7803;32,54;32,81173857
08/10/2018;7803;31,64;34,602442
15/10/2018;7803;37,88;34,66754029
22/10/2018;7803;35,08;34,38939304
29/10/2018;7803;21,14;32,7318452
05/11/2018;7803;47,94;34,13195887
12/11/2018;7803;36,14;34,27990954
19/11/2018;7803;35,06;34,27695053
26/11/2018;7803;35,7;32,5543044
03/12/2018;7803;33,58;32,58981256
10/12/2018;7803;34,44;34,46040936
17/12/2018;7803;40,92;34,27990954
24/12/2018;7803;34,86;32,31462432
31/12/2018;7803;28;33,54853289
07/01/2019;7803;36,3;34,90722037
14/01/2019;7803;35,64;34,72672056
21/01/2019;7803;36,34;34,59356496
28/01/2019;7803;34,62;34,47224541
04/02/2019;7803;36,36;34,30949968
11/02/2019;7803;32,26;34,04614749
18/02/2019;7803;35,54;34,62019608
25/02/2019;7803;35,58;34,47224541
04/03/2019;7803;34;35,43688377
11/03/2019;7803;36,86;34,53142568
18/03/2019;7803;31,34;34,53438469
25/03/2019;7803;38,2;34,65350332
01/04/2019;7803;36,94;34,380516
08/04/2019;7803;34,76;34,47520442
15/04/2019;7803;30,92;31,1001704
22/04/2019;7803;34,64;33,32660689
29/04/2019;7803;21,6;32,91234502
06/05/2019;7803;36,64;34,28582757
13/05/2019;7803;22,92;34,380516
20/05/2019;7803;45,74;32,91580438
27/05/2019;7803;36,3;35,66658635
03/06/2019;7803;37,36;36,4980691
10/06/2019;7803;29,86;30,90969308
17/06/2019;7803;33,58;31,51087314
24/06/2019;7803;27,84;34,84508109
01/07/2019;7803;45,34;35,90440788
08/07/2019;7803;27,12;33,7384101
15/07/2019;7803;41,08;33,96625413
22/07/2019;7803;32,8;32,92468142
29/07/2019;7803;32,26;34,91017939
05/08/2019;7803;33,42;32,97794366
12/08/2019;7803;23,92;31,69914954
19/08/2019;7803;25,64;33,9603361
26/08/2019;7803;27,22;32,31216566
02/09/2019;7803;32,94;34,17042605
09/09/2019;7803;32,36;35,44280179
16/09/2019;7803;33,86;33,3182302
23/09/2019;7803;34,6;34,59652397
30/09/2019;7803;34;32,54542736
07/10/2019;7803;24,88;33,939623
14/10/2019;7803;44,46;34,86283517
21/10/2019;7803;26,8;34,4485733
28/10/2019;7803;41,72;30,85878975
04/11/2019;7803;36,26;36,35121889
11/11/2019;7803;34,02;34,60540101
18/11/2019;7803;38,84;34,44561429
25/11/2019;7803;34,82;33,01295147
02/12/2019;7803;34,64;32,69929606
09/12/2019;7803;35,76;34,35388488
16/12/2019;7803;35,36;35,3126052
23/12/2019;7803;26,02;32,88867291
30/12/2019;7803;45,64;31,87373133
06/01/2020;7803;35,98;34,62907312
13/01/2020;7803;35,8;34,53142568
20/01/2020;7803;35,48;34,63499115
27/01/2020;7803;34,18;34,380516
03/02/2020;7803;34,86;34,63795016
10/02/2020;7803;34;34,03135242
17/02/2020;7803;33,78;34,51663061
24/02/2020;7803;31,42;34,52254864
02/03/2020;7803;34,34;34,28878658
09/03/2020;7803;28,48;34,71192549
16/03/2020;7803;39,7;33,8952378
23/03/2020;7803;38,38;34,91017939
30/03/2020;7803;39,1;34,72376155
06/04/2020;7803;36,44;30,81610511
13/04/2020;7803;39,62;34,36352001
20/04/2020;7803;39,12;32,85612377
27/04/2020;7803;37,3;30,92684705
04/05/2020;7803;38,38;34,67937635
11/05/2020;7803;38,82;32,64949318
18/05/2020;7803;36,66;36,02572743
25/05/2020;7803;39,2;34,62907312
01/06/2020;7803;33,28;34,78590083
08/06/2020;7803;24,86;30,62156833
15/06/2020;7803;27,36;34,49185804
22/06/2020;7803;31,88;33,37741047
29/06/2020;7803;32,08;35,96654716
06/07/2020;7803;32;33,27088599
13/07/2020;7803;31,18;35,33627731
20/07/2020;7803;30,5;34,11124578
27/07/2020;7803;28,98;34,03135242
03/08/2020;7803;26,24;34,20297519
10/08/2020;7803;24,08;31,2700926
17/08/2020;7803;23,66;33,051919
24/08/2020;7803;26,12;33,28568105
31/08/2020;7803;28,16;34,13195887
07/09/2020;7803;30,52;34,04614749
14/09/2020;7803;31,68;34,26807349
21/09/2020;7803;35;34,37755698
28/09/2020;7803;33,14;34,55399733
05/10/2020;7803;32,5;31,1469145
12/10/2020;7803;32,72;35,83635057
19/10/2020;7803;28,2;33,22354177
26/10/2020;7803;28,76;33,9036145
10/04/2017;7804;33,08;35,71142036
17/04/2017;7804;41,12;37,72004652
24/04/2017;7804;39,74;37,99376868
01/05/2017;7804;38,48;38,93017928
08/05/2017;7804;35,7;40,45035997
15/05/2017;7804;42,24;37,66170338
22/05/2017;7804;40,12;40,51517105
29/05/2017;7804;42,02;40,16489074
05/06/2017;7804;41,7;39,17512101
12/06/2017;7804;38,4;38,42362656
19/06/2017;7804;40,9;41,93054855
26/06/2017;7804;41,42;41,02048497
03/07/2017;7804;41,06;41,04445067
10/07/2017;7804;42,52;40,84919537
17/07/2017;7804;39,38;41,61215701
24/07/2017;7804;38,64;40,07238721
31/07/2017;7804;35,8;39,20260386
07/08/2017;7804;33,8;37,35012305
14/08/2017;7804;29,76;33,72572432
21/08/2017;7804;32,22;34,0155608
28/08/2017;7804;35,3;33,80909258
04/09/2017;7804;37,2;35,47918907
11/09/2017;7804;35,78;37,03931116
18/09/2017;7804;42,5;36,70117373
25/09/2017;7804;41,28;40,37813654
02/10/2017;7804;41,62;38,82210284
09/10/2017;7804;41,5;42,18322599
16/10/2017;7804;40,76;41,43217095
23/10/2017;7804;41,78;40,79489
30/10/2017;7804;39,8;39,22595619
06/11/2017;7804;41,14;41,27943617
13/11/2017;7804;43,78;40,96342592
20/11/2017;7804;40,1;42,35395083
27/11/2017;7804;39,1;38,74138588
04/12/2017;7804;37,78;38,7888791
11/12/2017;7804;43,96;40,01535144
18/12/2017;7804;44,72;42,17563138
25/12/2017;7804;47;41,2852605
01/01/2018;7804;40,96;43,97858012
08/01/2018;7804;45,98;43,33236538
15/01/2018;7804;42,54;44,28868239
22/01/2018;7804;40,4;42,63731109
29/01/2018;7804;47,18;40,94782889
05/02/2018;7804;42,9;44,26015361
12/02/2018;7804;39,48;42,83122125
19/02/2018;7804;41,6;40,48795082
26/02/2018;7804;43,7;40,98862686
05/03/2018;7804;46,26;42,31641971
12/03/2018;7804;42,96;44,14655545
19/03/2018;7804;44,46;42,83145407
26/03/2018;7804;38,62;39,37815587
02/04/2018;7804;42,24;42,33557087
09/04/2018;7804;44,56;41,89296028
16/04/2018;7804;42,12;43,06632507
23/04/2018;7804;42,86;40,08662447
30/04/2018;7804;37,8;41,2985578
07/05/2018;7804;42,74;40,76641065
14/05/2018;7804;42,34;41,71139323
21/05/2018;7804;41,34;41,7651612
28/05/2018;7804;38,08;39,26469889
04/06/2018;7804;42,24;38,3699045
11/06/2018;7804;39,36;40,44405196
18/06/2018;7804;39,4;41,39123419
25/06/2018;7804;38,46;40,01850217
02/07/2018;7804;38,56;39,08555925
09/07/2018;7804;37,22;38,86674036
16/07/2018;7804;38,8;38,04915529
23/07/2018;7804;36,42;38,69610258
30/07/2018;7804;35,6;37,54925346
06/08/2018;7804;32,44;36,75033777
13/08/2018;7804;29,16;32,78459554
20/08/2018;7804;29,14;33,40092871
27/08/2018;7804;31,14;31,89694687
03/09/2018;7804;36,92;32,57759378
10/09/2018;7804;38,68;36,02660021
17/09/2018;7804;38,34;38,03244078
24/09/2018;7804;40,1;38,43265529
01/10/2018;7804;33,88;37,58544119
08/10/2018;7804;38,66;37,46879363
15/10/2018;7804;41,36;38,44633982
22/10/2018;7804;38,24;40,25190762
29/10/2018;7804;37,8;37,07641176
05/11/2018;7804;38,1;39,52177932
12/11/2018;7804;39,76;38,73681203
19/11/2018;7804;39,62;39,43833461
26/11/2018;7804;40,64;37,61214172
03/12/2018;7804;40,44;39,32147351
10/12/2018;7804;42,7;41,66727349
17/12/2018;7804;42,38;41,95447536
24/12/2018;7804;46;39,90498631
31/12/2018;7804;35,64;43,00969387
07/01/2019;7804;43,18;40,05690997
14/01/2019;7804;42,26;41,74952214
21/01/2019;7804;42,4;41,73144107
28/01/2019;7804;41,26;41,80479104
04/02/2019;7804;42,62;41,18573342
11/02/2019;7804;40,5;41,76756387
18/02/2019;7804;40,58;40,74763923
25/02/2019;7804;40,04;40,49193931
04/03/2019;7804;39,62;40,11308235
11/03/2019;7804;39,68;39,7653604
18/03/2019;7804;39,26;39,69657669
25/03/2019;7804;37,04;39,44026012
01/04/2019;7804;35,72;38,1170611
08/04/2019;7804;34,62;36,98515978
15/04/2019;7804;35,52;32,12466603
22/04/2019;7804;40,12;36,50082781
29/04/2019;7804;39,06;38,70163317
06/05/2019;7804;40,58;40,70899274
13/05/2019;7804;41,08;40,48054685
20/05/2019;7804;40,02;40,69420418
27/05/2019;7804;41,38;40,16146729
03/06/2019;7804;39,62;40,76874391
10/06/2019;7804;37,84;36,05001611
17/06/2019;7804;38,76;38,96180811
24/06/2019;7804;40,46;40,61708873
01/07/2019;7804;39,16;40,38601477
08/07/2019;7804;38,96;39,58729709
15/07/2019;7804;38,12;39,23944593
22/07/2019;7804;36,66;38,66482399
29/07/2019;7804;35,46;37,67491299
05/08/2019;7804;34,4;36,70870047
12/08/2019;7804;31,14;33,87384175
19/08/2019;7804;29,6;34,83478404
26/08/2019;7804;30,9;32,57814803
02/09/2019;7804;34,1;32,64352259
09/09/2019;7804;33,4;34,46119466
16/09/2019;7804;37,28;34,60361959
23/09/2019;7804;37,94;36,82616518
30/09/2019;7804;30,06;35,89794935
07/10/2019;7804;37,54;34,8245033
14/10/2019;7804;40,24;37,03739874
21/10/2019;7804;38,94;39,20713073
28/10/2019;7804;37,14;37,16182584
04/11/2019;7804;40,98;39,17603812
11/11/2019;7804;39,86;39,23962583
18/11/2019;7804;44,26;39,29410692
25/11/2019;7804;37,52;37,38647338
02/12/2019;7804;40,28;37,42646704
09/12/2019;7804;36,84;39,41504528
16/12/2019;7804;42,74;39,44440396
23/12/2019;7804;39,8;37,51524587
30/12/2019;7804;39,16;37,53679758
06/01/2020;7804;41,62;39,50957501
13/01/2020;7804;42,8;39,52539576
20/01/2020;7804;36,82;39,53895077
27/01/2020;7804;40,52;39,55056452
03/02/2020;7804;44,14;39,56051502
10/02/2020;7804;42,5;39,56904048
17/02/2020;7804;41,7;39,57634498
24/02/2020;7804;39,74;39,58260337
02/03/2020;7804;42,38;39,58796549
09/03/2020;7804;35,22;39,59255967
16/03/2020;7804;46,1;39,5964959
23/03/2020;7804;34,68;39,59986842
30/03/2020;7804;30,78;39,60275794
06/04/2020;7804;31,04;35,69660924
13/04/2020;7804;33,44;39,6073548
20/04/2020;7804;31,98;37,65485997
27/04/2020;7804;34,74;37,65641707
04/05/2020;7804;34,84;39,61206338
11/05/2020;7804;36,94;39,61320642
18/05/2020;7804;36,68;39,61418577
25/05/2020;7804;34,74;39,61502485
01/06/2020;7804;33,38;39,61574377
08/06/2020;7804;32,44;35,70773532
15/06/2020;7804;39,82;39,61688748
22/06/2020;7804;40,62;39,61733965
29/06/2020;7804;39,38;39,61772706
06/07/2020;7804;39,24;39,61805899
13/07/2020;7804;37,86;39,61834338
20/07/2020;7804;36,8;39,61858704
27/07/2020;7804;33,14;39,61879581
03/08/2020;7804;32,44;39,61897468
10/08/2020;7804;32,84;37,66481572
17/08/2020;7804;33,4;39,61925923
24/08/2020;7804;31,82;39,61937173
31/08/2020;7804;34,2;39,61946812
07/09/2020;7804;36,74;39,61955071
14/09/2020;7804;39,1;39,61962146
21/09/2020;7804;41,74;39,61968209
28/09/2020;7804;40,98;39,61973403
05/10/2020;7804;37,76;37,66546632
12/10/2020;7804;38,98;39,61981666
19/10/2020;7804;38,86;39,61984933
26/10/2020;7804;40,4;37,66556511
10/04/2017;7805;31,22;0
17/04/2017;7805;34,78;33,1367278
24/04/2017;7805;32,36;32,9345801
01/05/2017;7805;32,12;33,05499612
08/05/2017;7805;33,4;33,30297577
15/05/2017;7805;31,92;33,32486476
22/05/2017;7805;35;32,914444
29/05/2017;7805;35,12;33,41117905
05/06/2017;7805;32,34;33,72762263
12/06/2017;7805;33,7;32,18992249
19/06/2017;7805;35,54;34,15247243
26/06/2017;7805;34,36;35,02410654
03/07/2017;7805;34,02;34,61020922
10/07/2017;7805;34,52;34,053645
17/07/2017;7805;36,74;34,08462093
24/07/2017;7805;33,7;34,93324291
31/07/2017;7805;33,28;34,86418708
07/08/2017;7805;31,42;33,6206223
14/08/2017;7805;29,98;32,01987389
21/08/2017;7805;30,92;32,2194136
28/08/2017;7805;32,08;32,1085557
04/09/2017;7805;32,86;32,47653179
11/09/2017;7805;32,22;33,13897223
18/09/2017;7805;32,94;33,25733001
25/09/2017;7805;32,2;33,21790271
02/10/2017;7805;34,82;32,31866204
09/10/2017;7805;34,06;33,92635986
16/10/2017;7805;32,84;34,70380283
23/10/2017;7805;32,76;33,71510105
30/10/2017;7805;32,5;32,2782967
06/11/2017;7805;32,6;33,37448141
13/11/2017;7805;32,56;33,38048785
20/11/2017;7805;31,36;33,04554142
27/11/2017;7805;31;31,7557679
04/12/2017;7805;30,58;31,48275608
11/12/2017;7805;35,42;32,54471724
18/12/2017;7805;33,42;33,37038236
25/12/2017;7805;35,2;33,21417361
01/01/2018;7805;30,98;33,12358661
08/01/2018;7805;34,7;33,89714183
15/01/2018;7805;27,42;33,05626378
22/01/2018;7805;32,36;32,15939643
29/01/2018;7805;30,2;30,87402784
05/02/2018;7805;29,1;32,11832823
12/02/2018;7805;30,34;31,08490005
19/02/2018;7805;32,22;31,04717261
26/02/2018;7805;32,82;31,97407409
05/03/2018;7805;31,72;32,75023413
12/03/2018;7805;33,2;32,61672908
19/03/2018;7805;31,14;32,53738817
26/03/2018;7805;29,94;30,56180173
02/04/2018;7805;34,28;31,88072816
09/04/2018;7805;32,34;32,68875962
16/04/2018;7805;33,72;32,9741647
23/04/2018;7805;34,34;31,59561581
30/04/2018;7805;32,68;32,39143129
07/05/2018;7805;33,36;33,39036973
14/05/2018;7805;31,8;32,65925712
21/05/2018;7805;33,9;32,13883737
28/05/2018;7805;30,8;31,13782886
04/06/2018;7805;31,76;31,3342445
11/06/2018;7805;31,2;30,81897959
18/06/2018;7805;32,4;31,99137626
25/06/2018;7805;32,52;31,87018062
02/07/2018;7805;33,38;32,00505272
09/07/2018;7805;31,64;32,27329799
16/07/2018;7805;32,4;32,16066495
23/07/2018;7805;31,68;31,76936477
30/07/2018;7805;31,34;31,90293577
06/08/2018;7805;29,7;31,61601082
13/08/2018;7805;28,46;30,20439478
20/08/2018;7805;28,42;30,61263717
27/08/2018;7805;28,9;30,37860577
03/09/2018;7805;26,04;30,2571598
10/09/2018;7805;38,66;29,83346195
17/09/2018;7805;32,82;31,99238032
24/09/2018;7805;33,9;34,89322724
01/10/2018;7805;30,94;32,02400168
08/10/2018;7805;32,44;32,8079726
15/10/2018;7805;34,68;32,19956649
22/10/2018;7805;32,32;32,90070016
29/10/2018;7805;30,8;32,08671206
05/11/2018;7805;31,5;32,04348464
12/11/2018;7805;31,98;31,78543284
19/11/2018;7805;31,54;31,82080155
26/11/2018;7805;30,84;30,92758436
03/12/2018;7805;29,54;30,84077583
10/12/2018;7805;30,52;31,58350393
17/12/2018;7805;31,22;31,16063601
24/12/2018;7805;31,8;30,41053223
31/12/2018;7805;30,34;31,03279923
07/01/2019;7805;31,1;32,15029089
14/01/2019;7805;30,14;31,57735059
21/01/2019;7805;31,1;31,28333617
28/01/2019;7805;30,18;31,19710487
04/02/2019;7805;31,7;31,31881542
11/02/2019;7805;29,76;31,36606541
18/02/2019;7805;29,34;31,41692015
25/02/2019;7805;30,48;30,64178021
04/03/2019;7805;30;30,78916848
11/03/2019;7805;30,48;31,06712924
18/03/2019;7805;29,96;30,99739523
25/03/2019;7805;29,68;31,01402371
01/04/2019;7805;30,66;30,73854561
08/04/2019;7805;30,82;30,85025546
15/04/2019;7805;28,6;29,26575128
22/04/2019;7805;30,16;30,14277362
29/04/2019;7805;31,44;30,11717461
06/05/2019;7805;31,2;31,51538707
13/05/2019;7805;31,14;31,57287682
20/05/2019;7805;31,48;31,05307231
27/05/2019;7805;31,38;31,04438579
03/06/2019;7805;31,14;31,06841536
10/06/2019;7805;29,3;28,99278397
17/06/2019;7805;30,28;29,8304018
24/06/2019;7805;30,28;30,77168785
01/07/2019;7805;32,5;30,50801121
08/07/2019;7805;31,78;30,67898176
15/07/2019;7805;31,46;31,23023691
22/07/2019;7805;31,28;30,85119306
29/07/2019;7805;30,54;30,66921866
05/08/2019;7805;28,38;30,4191884
12/08/2019;7805;26,92;28,70527607
19/08/2019;7805;27,96;28,8619016
26/08/2019;7805;28,38;28,80447303
02/09/2019;7805;29,86;29,02316539
09/09/2019;7805;29,94;29,58812669
16/09/2019;7805;30,36;30,14635975
23/09/2019;7805;29,84;30,27439408
30/09/2019;7805;27,98;29,32909641
07/10/2019;7805;27,34;29,88918733
14/10/2019;7805;29,96;29,21706061
21/10/2019;7805;30,1;29,33357662
28/10/2019;7805;30,38;29,32666524
04/11/2019;7805;33,56;30,59408906
11/11/2019;7805;30,24;30,79008536
18/11/2019;7805;29,78;30,52291273
25/11/2019;7805;30,44;29,52324945
02/12/2019;7805;30,04;29,38074831
09/12/2019;7805;29,76;30,25832484
16/12/2019;7805;31,18;30,16296361
23/12/2019;7805;32,1;29,1328964
30/12/2019;7805;30,32;29,06666285
06/01/2020;7805;30,1;29,97259538
13/01/2020;7805;28,28;29,92881181
20/01/2020;7805;27,48;29,894781
27/01/2020;7805;31,42;29,86840045
03/02/2020;7805;30,68;29,84903153
10/02/2020;7805;29,36;29,8353425
17/02/2020;7805;29,1;29,82641676
24/02/2020;7805;27,5;29,82125867
02/03/2020;7805;30,7;29,81905862
09/03/2020;7805;35,18;29,81907714
16/03/2020;7805;31,26;29,82070344
23/03/2020;7805;28,2;29,82342205
30/03/2020;7805;28,72;29,82681883
06/04/2020;7805;29,24;27,91376677
13/04/2020;7805;30,38;29,83440804
20/04/2020;7805;28,22;28,87976383
27/04/2020;7805;29,66;28,8832992
04/05/2020;7805;31,36;29,84492865
11/05/2020;7805;31,7;29,84780516
18/05/2020;7805;30,12;29,85030679
25/05/2020;7805;31,14;29,85243396
01/06/2020;7805;28,5;29,85420247
08/06/2020;7805;27,12;27,93884069
15/06/2020;7805;28,4;29,85677502
22/06/2020;7805;29,36;29,85764785
29/06/2020;7805;29,9;29,85829404
06/07/2020;7805;30,66;29,85874968
13/07/2020;7805;29,96;29,85904875
20/07/2020;7805;31,02;29,85922228
27/07/2020;7805;28,74;29,85929789
03/08/2020;7805;28,4;29,85929961
10/08/2020;7805;26,1;28,9008489
17/08/2020;7805;26,68;29,85915957
24/08/2020;7805;28,4;29,85904855
31/08/2020;7805;25,7;29,8589257
07/09/2020;7805;28,86;29,85879937
14/09/2020;7805;29,76;29,85867575
21/09/2020;7805;30,84;29,85855922
28/09/2020;7805;30,24;29,85845262
05/10/2020;7805;30,44;28,89995867
12/10/2020;7805;29,66;29,85827492
19/10/2020;7805;31,9;29,85820454
26/10/2020;7805;30,46;28,89974704
10/04/2017;7806;25,72;0
17/04/2017;7806;31,38;27,4332571
24/04/2017;7806;27,92;28,55253634
01/05/2017;7806;28,28;28,34076494
08/05/2017;7806;28,08;29,18212524
15/05/2017;7806;26,82;28,95822588
22/05/2017;7806;27,54;28,59329174
29/05/2017;7806;28,98;28,43770672
05/06/2017;7806;28,78;27,6518949
12/06/2017;7806;30,02;26,92793273
19/06/2017;7806;28,7;28,97334598
26/06/2017;7806;28,92;28,94625237
03/07/2017;7806;29,94;28,94382765
10/07/2017;7806;28,58;29,03025715
17/07/2017;7806;29,68;28,99330595
24/07/2017;7806;27,1;29,04693262
31/07/2017;7806;27,28;28,9014871
07/08/2017;7806;24,52;28,78507366
14/08/2017;7806;24,94;27,63289922
21/08/2017;7806;28,58;28,30890693
28/08/2017;7806;26,72;28,32658011
04/09/2017;7806;26,5;28,22452135
11/09/2017;7806;28,54;28,11749515
18/09/2017;7806;28,2;28,14317145
25/09/2017;7806;27,84;28,14656028
02/10/2017;7806;28,14;27,27189701
09/10/2017;7806;28,26;28,17870368
16/10/2017;7806;29,36;28,18333226
23/10/2017;7806;29;28,24949302
30/10/2017;7806;26,9;27,43452724
06/11/2017;7806;28,42;28,26180157
13/11/2017;7806;29,8;28,27042831
20/11/2017;7806;29,06;28,35314986
27/11/2017;7806;27,24;27,53440142
04/12/2017;7806;26,16;27,5187044
11/12/2017;7806;30,44;28,30339109
18/12/2017;7806;28,2;28,41600142
25/12/2017;7806;27,4;27,5479818
01/01/2018;7806;27,54;27,54025551
08/01/2018;7806;30,74;28,39693368
15/01/2018;7806;29,16;28,51833316
22/01/2018;7806;28,14;28,5514704
29/01/2018;7806;27,1;28,5302839
05/02/2018;7806;26,36;28,45683554
12/02/2018;7806;26,2;28,34941757
19/02/2018;7806;27,68;28,23954523
26/02/2018;7806;28,82;28,21099891
05/03/2018;7806;29,56;28,24201332
12/03/2018;7806;31,44;28,30902679
19/03/2018;7806;27,14;28,4679927
